x,y,z,freq
0,0.0115779,0.25013,631.308
0,1.05382,1.06115,631.676
0,0.226091,0.524545,632.044
0,0.224235,0.105736,632.413
0,0.427645,0.138275,632.781
0,0.265952,0.1774,633.149
0,1.2342,0.124894,633.518
0,0.29312,0.455059,633.886
0,0.53377,0.56946,634.254
0,0.553567,0.0368767,634.622
0,0.365757,0.402434,634.991
0,0.114464,0.226753,635.359
0,0.029857,0.16189,635.727
0,0.576434,0.200133,636.096
0,0.376888,0.428491,636.464
0,0.150426,0.0256808,636.832
0,0.485258,0.502674,637.201
0,0.423457,0.137202,637.569
0,0.142337,0.131032,637.937
0,0.378889,0.706312,638.306
0,0.00141249,0.121956,638.674
0,0.0969236,0.0493616,639.042
0,1.2478,0.296,639.411
0,0.346122,0.104125,639.779
0,0.702972,0.301482,640.147
0,0.37416,0.847383,640.516
0,0.646576,0.116099,640.884
0,1.00844,0.177208,641.252
0,1.16517,0.324952,641.621
0,0.74947,0.337534,641.989
0,0.724311,1.00186,642.357
0,1.64159,0.767786,642.726
0,1.35239,0.562444,643.094
0,0.435457,0.133178,643.462
0,1.2882,0.902138,643.831
0,0.22101,0.117638,644.199
0,0.778919,0.30957,644.567
0,0.654862,0.692965,644.936
0,1.3131,0.000398723,645.304
0,0.400653,0.703785,645.672
0,0.00136599,0.428495,646.041
0,0.814618,0.354223,646.409
0,0.391587,0.435906,646.777
0,0.706353,0.398983,647.146
0,0.649551,0.00792347,647.514
0,0.627715,0.944643,647.882
0,0.849546,0.100116,648.25
0,0.194943,0.334961,648.619
0,0.0134629,0.124208,648.987
0,0.530926,0.0549001,649.355
0,0.0764566,0.196636,649.724
0,0.286222,0.00247564,650.092
0,0.351599,0.772339,650.46
0,0.640452,0.699807,650.829
0,0.757553,0.182212,651.197
0,0.384718,0.256677,651.565
0,0.194955,0.29541,651.934
0,0.117665,0.0681865,652.302
0,0.196807,0.117637,652.67
0,0.164671,0.0570797,653.039
0,0.431355,0.351363,653.407
0,0.0508571,0.264063,653.775
0,0.325379,0.0689211,654.144
0,0.0620754,0.105067,654.512
0,0.14722,0.123109,654.88
0,0.689372,0.448327,655.249
0,1.03932,0.892805,655.617
0,0.194732,0.413493,655.985
0,0.107898,0.211837,656.354
0,0.442362,0.277038,656.722
0,0.542833,0.423621,657.09
0,0.857407,0.33306,657.459
0,1.1997,0.227968,657.827
0,0.415848,0.0968071,658.195
0,0.701334,0.0350551,658.564
0,1.21006,0.068239,658.932
0,0.917412,0.143595,659.3
0,1.18878,0.510778,659.669
0,0.908413,0.679436,660.037
0,0.889713,0.440543,660.405
0,0.833809,0.255705,660.773
0,1.57066,0.253273,661.142
0,1.88823,0.167171,661.51
0,1.36044,0.169228,661.878
0,1.2607,0.111336,662.247
0,0.806992,0.913278,662.615
0,0.574013,0.109074,662.983
0,1.22332,0.531017,663.352
0,0.542512,0.0578524,663.72
0,0.244285,0.412006,664.088
0,0.606474,0.717235,664.457
0,0.310049,0.427841,664.825
0,0.040868,0.555438,665.193
0,0.615386,0.226868,665.562
0,0.183483,0.205977,665.93
0,0.626081,0.531852,666.298
0,0.0470282,0.0482872,666.667
0,0.213869,0.0312276,667.035
0,0.434007,0.0802274,667.403
0,0.153884,0.49638,667.772
0,1.0879,0.582354,668.14
0,0.280021,0.170987,668.508
0,0.906185,0.361969,668.877
0,0.619655,0.318677,669.245
0,0.213447,0.134284,669.613
0,0.030716,0.477613,669.982
0,0.00958644,0.0857983,670.35
0,0.147738,0.419321,670.718
0,0.0583954,0.446691,671.087
0,0.0530921,0.305362,671.455
0,0.309416,0.0170918,671.823
0,0.571832,0.230423,672.192
0,0.274718,0.356636,672.56
0,0.0270172,0.305873,672.928
0,0.00948663,0.00919747,673.297
0,0.420409,0.0897124,673.665
0,0.132028,0.257329,674.033
0,0.63352,0.124346,674.401
0,0.684169,0.385172,674.77
0,0.192524,0.831337,675.138
0,0.875637,0.276422,675.506
0,0.444486,0.387897,675.875
0,1.18968,0.182021,676.243
0,1.01405,0.0128815,676.611
0,1.0361,0.486762,676.98
0,1.00165,0.160493,677.348
0,0.795624,0.495669,677.716
0,0.992175,0.199432,678.085
0,0.425071,0.637192,678.453
0,1.03397,0.312496,678.821
0,0.395704,0.36848,679.19
0,1.05375,0.155283,679.558
0,1.93652,0.195682,679.926
0,1.83925,0.634433,680.295
0,0.432052,0.0443833,680.663
0,0.713067,0.0313636,681.031
0,0.070421,0.342356,681.4
0,1.10392,0.0765044,681.768
0,0.789213,0.0367228,682.136
0,0.166494,0.0821532,682.505
0,0.649781,0.00335642,682.873
0,0.0519224,0.266414,683.241
0,1.0713,0.328602,683.61
0,0.0935638,0.453078,683.978
0,0.543807,0.351031,684.346
0,0.710374,0.206299,684.715
0,0.425293,0.0309614,685.083
0,0.650356,0.44168,685.451
0,0.0600723,0.291995,685.82
0,0.490919,0.117224,686.188
0,0.0239674,0.32105,686.556
0,0.143928,0.477072,686.924
0,0.0257781,0.1541,687.293
0,0.167395,0.514959,687.661
0,0.259118,0.193856,688.029
0,0.480072,0.301902,688.398
0,0.0527919,0.12928,688.766
0,0.619282,0.682104,689.134
0,0.180789,0.375885,689.503
0,0.156455,0.153148,689.871
0,0.521894,0.560592,690.239
0,0.103326,0.0932083,690.608
0,0.788488,0.550012,690.976
0,0.41662,0.408849,691.344
0,0.722558,0.39147,691.713
0,0.202591,0.454896,692.081
0,0.133274,0.328013,692.449
0,0.505708,0.379856,692.818
0,0.575395,0.107601,693.186
0,0.129649,0.0131457,693.554
0,0.39849,0.575387,693.923
0,0.94218,0.249912,694.291
0,0.399599,0.0426168,694.659
0,1.18065,0.197613,695.028
0,0.129472,0.81369,695.396
0,1.09194,0.13193,695.764
0,1.50153,0.257409,696.133
0,1.04075,0.395734,696.501
0,0.181286,0.254573,696.869
0,0.63865,0.822032,697.238
0,1.15518,0.0615486,697.606
0,0.934833,0.273339,697.974
0,0.705563,0.00827155,698.343
0,0.682947,0.492857,698.711
0,0.869815,0.702725,699.079
0,0.948517,0.725406,699.448
0,1.44285,0.190755,699.816
0,1.05021,0.197222,700.184
0,0.639429,0.516889,700.552
0,0.483435,0.573255,700.921
0,0.587199,0.210389,701.289
0,0.717944,0.175527,701.657
0,0.125466,0.456108,702.026
0,0.119819,0.207409,702.394
0,0.77061,0.531297,702.762
0,0.358152,0.178865,703.131
0,0.213842,1.01119,703.499
0,1.07991,0.0280685,703.867
0,0.561085,1.12883,704.236
0,1.21127,0.307339,704.604
0,0.124009,0.195964,704.972
0,0.4236,0.647331,705.341
0,1.00592,0.405896,705.709
0,0.952178,1.22421,706.077
0,1.0753,0.729248,706.446
0,0.190323,0.607782,706.814
0,0.765704,0.654235,707.182
0,0.0181587,0.472145,707.551
0,0.97372,0.163238,707.919
0,0.0984839,0.339609,708.287
0,0.327131,0.685359,708.656
0,0.669132,0.346224,709.024
0,0.547171,0.605978,709.392
0,0.212944,0.0827669,709.761
0,0.367679,0.0918424,710.129
0,0.24592,0.384471,710.497
0,0.208846,0.481468,710.866
0,1.02806,0.398495,711.234
0,0.548379,0.154753,711.602
0,1.02779,0.751072,711.971
0,0.840251,0.0405115,712.339
0,1.01186,0.088732,712.707
0,0.716552,0.22089,713.076
0,0.645609,0.0894394,713.444
0,0.791679,0.130793,713.812
0,1.26469,0.39998,714.18
0,0.638825,0.235932,714.549
0,1.26874,0.027471,714.917
0,1.15034,0.00814667,715.285
0,0.970082,0.155021,715.654
0,0.951054,0.181161,716.022
0,0.604034,0.179907,716.39
0,0.356525,0.283523,716.759
0,0.852859,0.0302667,717.127
0,0.922895,0.0426592,717.495
0,0.194167,0.391379,717.864
0,0.0808681,0.455447,718.232
0,0.484409,0.168098,718.6
0,0.869048,0.284115,718.969
0,0.336614,0.628414,719.337
0,0.392953,0.0651076,719.705
0,0.651763,0.204704,720.074
0,0.362926,0.547916,720.442
0,0.148616,0.0111155,720.81
0,0.672992,0.429866,721.179
0,0.236067,0.612703,721.547
0,0.578728,0.329854,721.915
0,0.0240956,0.0295817,722.284
0,0.547152,0.212231,722.652
0,0.126846,0.59062,723.02
0,0.75382,0.113661,723.389
0,0.255626,0.183446,723.757
0,0.336105,0.00891092,724.125
0,0.0481541,0.00886323,724.494
0,0.093685,0.218491,724.862
0,0.53948,0.247092,725.23
0,0.287138,0.0785185,725.599
0,0.668744,0.266712,725.967
0,1.17563,0.330845,726.335
0,1.13475,0.369568,726.703
0,0.937068,0.451241,727.072
0,0.894536,0.383373,727.44
0,1.39148,0.582684,727.808
0,0.383643,0.0462532,728.177
0,0.14424,0.389565,728.545
0,0.190029,0.414666,728.913
0,0.479907,0.259728,729.282
0,0.671538,0.446087,729.65
0,1.08649,0.140252,730.018
0,0.350981,0.21401,730.387
0,1.10338,0.182009,730.755
0,0.953987,0.311034,731.123
0,0.846727,0.275635,731.492
0,0.449842,0.409504,731.86
0,0.867716,0.46694,732.228
0,1.02766,0.468473,732.597
0,0.0441263,0.108345,732.965
0,1.21132,0.488831,733.333
0,0.143136,0.560744,733.702
0,0.510952,0.106056,734.07
0,0.801255,0.0877203,734.438
0,2.09469,0.506145,734.807
0,1.00595,0.212173,735.175
0,1.80228,0.209065,735.543
0,0.673907,0.199582,735.912
0,1.08168,0.147168,736.28
0,0.425934,0.344416,736.648
0,0.619499,0.0720095,737.017
0,0.469145,0.14737,737.385
0,0.116999,0.505028,737.753
0,0.257747,0.363345,738.122
0,0.278581,0.279169,738.49
0,0.892384,0.0838037,738.858
0,0.0493952,0.0706172,739.227
0,0.488684,0.0227821,739.595
0,0.559263,0.169908,739.963
0,1.00276,0.0421403,740.331
0,0.33036,0.106577,740.7
0,0.519891,0.485635,741.068
0,0.0119262,0.0362219,741.436
0,0.0589566,0.0510463,741.805
0,0.330869,0.166908,742.173
0,1.4941,0.408387,742.541
0,0.341884,0.265803,742.91
0,0.190846,0.0127338,743.278
0,0.0795874,0.116711,743.646
0,0.941441,0.104304,744.015
0,0.967812,0.511082,744.383
0,1.59965,0.0132768,744.751
0,0.81093,0.249846,745.12
0,1.10773,0.0803618,745.488
0,0.45778,0.127416,745.856
0,0.328962,0.406387,746.225
0,1.52421,0.381879,746.593
0,0.44806,0.556781,746.961
0,1.03658,0.378098,747.33
0,0.801587,0.262272,747.698
0,0.927564,0.146415,748.066
0,0.0574849,0.0135924,748.435
0,0.645713,0.296459,748.803
0,0.532861,0.507531,749.171
0,1.47011,0.0133837,749.54
0,1.17456,0.362987,749.908
0,1.74976,0.0685394,750.276
0,1.01682,0.0142287,750.645
0,1.28725,0.647563,751.013
0,1.92165,0.398296,751.381
0,0.308187,0.780635,751.75
0,0.205552,0.742377,752.118
0,1.77585,0.0947518,752.486
0,2.37605,0.513841,752.855
0,1.9625,0.661151,753.223
0,1.0524,1.22969,753.591
0,1.30295,0.0180086,753.959
0,0.0824086,0.000313224,754.328
0,1.52602,0.358459,754.696
0,0.310934,0.0256253,755.064
0,0.246137,0.0412055,755.433
0,1.89843,0.965136,755.801
0,0.673645,0.729558,756.169
0,1.11581,0.352637,756.538
0,0.375358,0.524746,756.906
0,1.03589,0.719988,757.274
0,0.582179,0.433549,757.643
0,0.68931,0.112493,758.011
0,0.176401,0.668517,758.379
0,0.542368,0.965355,758.748
0,0.416985,0.135679,759.116
0,1.4117,0.00795236,759.484
0,0.965236,1.12847,759.853
0,1.58663,0.627872,760.221
0,0.429916,0.294582,760.589
0,0.206839,0.26574,760.958
0,1.70891,0.721034,761.326
0,0.30508,0.438216,761.694
0,0.133789,0.0897623,762.063
0,0.871003,0.212399,762.431
0,1.43537,0.253807,762.799
0,0.0243674,0.00625736,763.168
0,0.112759,0.886938,763.536
0,1.08508,0.127724,763.904
0,0.868736,0.347791,764.273
0,1.10069,0.0142125,764.641
0,0.254577,0.223121,765.009
0,0.905086,0.0955279,765.378
0,0.0893056,0.118275,765.746
0,0.149227,0.546697,766.114
0,0.945574,0.182412,766.483
0,0.612671,0.42284,766.851
0,1.21361,0.347199,767.219
0,0.078585,0.368912,767.587
0,0.32271,0.0494558,767.956
0,1.16358,0.146589,768.324
0,0.156116,0.038793,768.692
0,0.133742,0.686869,769.061
0,0.143493,0.628115,769.429
0,0.0398143,0.507246,769.797
0,0.0852648,0.462687,770.166
0,0.921082,0.0796737,770.534
0,0.854391,0.353208,770.902
0,0.932033,0.0755918,771.271
0,0.709441,0.109188,771.639
0,1.36484,0.338855,772.007
0,0.0624064,0.678187,772.376
0,0.257569,0.635112,772.744
0,0.0547656,0.0025065,773.112
0,0.532193,0.187302,773.481
0,0.848729,0.142913,773.849
0,0.791113,0.458317,774.217
0,0.237155,0.302857,774.586
0,0.455894,0.397324,774.954
0,0.220361,0.470642,775.322
0,0.146847,0.399973,775.691
0,0.186273,0.0929165,776.059
0,0.0596365,0.537269,776.427
0,0.354656,0.467328,776.796
0,0.135055,0.367591,777.164
0,0.0180272,0.269873,777.532
0,0.219418,0.27162,777.901
0,0,0,778.269
0,0,0,778.637
0,0,0,779.006
0,0,0,779.374
0,0,0,779.742
0,0,0,780.111
0,0,0,780.479
0,0,0,780.847
0,0,0,781.215
0,0,0,781.584
0,0,0,781.952
0,0,0,782.32
0,0,0,782.689
0,0,0,783.057
0,0,0,783.425
0,0,0,783.794
0,0,0,784.162
0,0,0,784.53
0,0,0,784.899
0,0,0,785.267
0,0,0,785.635
0,0,0,786.004
0,0,0,786.372
0,0,0,786.74
0,0,0,787.109
0,0,0,787.477
0,0,0,787.845
0,0,0,788.214
0,0,0,788.582
0,0,0,788.95
0,0,0,789.319
0,0,0,789.687
0,0,0,790.055
0,0,0,790.424
0,0,0,790.792
0,0,0,791.16
0,0,0,791.529
0,0,0,791.897
0,0,0,792.265
0,0,0,792.634
0,0,0,793.002
0,0,0,793.37
0,0,0,793.739
0,0,0,794.107
0,0,0,794.475
0,0,0,794.843
0,0,0,795.212
0,0,0,795.58
0,0,0,795.948
0,0,0,796.317
0,0,0,796.685
0,0,0,797.053
0,0,0,797.422
0,0,0,797.79
0,0,0,798.158
0,0,0,798.527
0,0,0,798.895
0,0,0,799.263
0,0,0,799.632
0,0,0,800
0,0,0,800.368
0,0,0,800.737
0,0,0,801.105
0,0,0,801.473
0,0,0,801.842
0,0,0,802.21
0,0,0,802.578
0,0,0,802.947
0,0,0,803.315
0,0,0,803.683
0,0,0,804.052
0,0,0,804.42
0,0,0,804.788
0,0,0,805.157
0,0,0,805.525
0,0,0,805.893
0,0,0,806.262
0,0,0,806.63
0,0,0,806.998
0,0,0,807.367
0,0,0,807.735
0,0,0,808.103
0,0,0,808.471
0,0,0,808.84
0,0,0,809.208
0,0,0,809.576
0,0,0,809.945
0,0,0,810.313
0,0,0,810.681
0,0,0,811.05
0,0,0,811.418
0,0,0,811.786
0,0,0,812.155
0,0,0,812.523
0,0,0,812.891
0,0,0,813.26
0,0,0,813.628
0,0,0,813.996
0,0,0,814.365
0,0,0,814.733
0,0,0,815.101
0,0,0,815.47
0,0,0,815.838
0,0,0,816.206
0,0,0,816.575
0,0,0,816.943
0,0,0,817.311
0,0,0,817.68
0,0,0,818.048
0,0,0,818.416
0,0,0,818.785
0,0,0,819.153
0,0,0,819.521
0,0,0,819.89
0,0,0,820.258
0,0,0,820.626
0,0,0,820.995
0,0,0,821.363
0,0,0,821.731
0,0,0,822.099
0,0,0,822.468
0,0,0,822.836
0,0,0,823.204
0,0,0,823.573
0,0,0,823.941
0,0,0,824.309
0,0,0,824.678
0,0,0,825.046
0,0,0,825.414
0,0,0,825.783
0,0,0,826.151
0,0,0,826.519
0,0,0,826.888
0,0,0,827.256
0,0,0,827.624
0,0,0,827.993
0,0,0,828.361
0,0,0,828.729
0,0,0,829.098
0,0,0,829.466
0,0,0,829.834
0,0,0,830.203
0,0,0,830.571
0,0,0,830.939
0,0,0,831.308
0,0,0,831.676
0,0,0,832.044
0,0,0,832.413
0,0,0,832.781
0,0,0,833.149
0,0,0,833.518
0,0,0,833.886
0,0,0,834.254
0,0,0,834.622
0,0,0,834.991
0,0,0,835.359
0,0,0,835.727
0,0,0,836.096
0,0,0,836.464
0,0,0,836.832
0,0,0,837.201
0,0,0,837.569
0,0,0,837.937
0,0,0,838.306
0,0,0,838.674
0,0,0,839.042
0,0,0,839.411
0,0,0,839.779
0,0,0,840.147
0,0,0,840.516
0,0,0,840.884
0,0,0,841.252
0,0,0,841.621
0,0,0,841.989
0,0,0,842.357
0,0,0,842.726
0,0,0,843.094
0,0,0,843.462
0,0,0,843.831
0,0,0,844.199
0,0,0,844.567
0,0,0,844.936
0,0,0,845.304
0,0,0,845.672
0,0,0,846.041
0,0,0,846.409
0,0,0,846.777
0,0,0,847.146
0,0,0,847.514
0,0,0,847.882
0,0,0,848.25
0,0,0,848.619
0,0,0,848.987
0,0,0,849.355
0,0,0,849.724
0,0,0,850.092
0,0,0,850.46
0,0,0,850.829
0,0,0,851.197
0,0,0,851.565
0,0,0,851.934
0,0,0,852.302
0,0,0,852.67
0,0,0,853.039
0,0,0,853.407
0,0,0,853.775
0,0,0,854.144
0,0,0,854.512
0,0,0,854.88
0,0,0,855.249
0,0,0,855.617
0,0,0,855.985
0,0,0,856.354
0,0,0,856.722
0,0,0,857.09
0,0,0,857.459
0,0,0,857.827
0,0,0,858.195
0,0,0,858.564
0,0,0,858.932
0,0,0,859.3
0,0,0,859.669
0,0,0,860.037
0,0,0,860.405
0,0,0,860.773
0,0,0,861.142
0,0,0,861.51
0,0,0,861.878
0,0,0,862.247
0,0,0,862.615
0,0,0,862.983
0,0,0,863.352
0,0,0,863.72
0,0,0,864.088
0,0,0,864.457
0,0,0,864.825
0,0,0,865.193
0,0,0,865.562
0,0,0,865.93
0,0,0,866.298
0,0,0,866.667
0,0,0,867.035
0,0,0,867.403
0,0,0,867.772
0,0,0,868.14
0,0,0,868.508
0,0,0,868.877
0,0,0,869.245
0,0,0,869.613
0,0,0,869.982
0,0,0,870.35
0,0,0,870.718
0,0,0,871.087
0,0,0,871.455
0,0,0,871.823
0,0,0,872.192
0,0,0,872.56
0,0,0,872.928
0,0,0,873.297
0,0,0,873.665
0,0,0,874.033
0,0,0,874.401
0,0,0,874.77
0,0,0,875.138
0,0,0,875.506
0,0,0,875.875
0,0,0,876.243
0,0,0,876.611
0,0,0,876.98
0,0,0,877.348
0,0,0,877.716
0,0,0,878.085
0,0,0,878.453
0,0,0,878.821
0,0,0,879.19
0,0,0,879.558
0,0,0,879.926
0,0,0,880.295
0,0,0,880.663
0,0,0,881.031
0,0,0,881.4
0,0,0,881.768
0,0,0,882.136
0,0,0,882.505
0,0,0,882.873
0,0,0,883.241
0,0,0,883.61
0,0,0,883.978
0,0,0,884.346
0,0,0,884.715
0,0,0,885.083
0,0,0,885.451
0,0,0,885.82
0,0,0,886.188
0,0,0,886.556
0,0,0,886.924
0,0,0,887.293
0,0,0,887.661
0,0,0,888.029
0,0,0,888.398
0,0,0,888.766
0,0,0,889.134
0,0,0,889.503
0,0,0,889.871
0,0,0,890.239
0,0,0,890.608
0,0,0,890.976
0,0,0,891.344
0,0,0,891.713
0,0,0,892.081
0,0,0,892.449
0,0,0,892.818
0,0,0,893.186
0,0,0,893.554
0,0,0,893.923
0,0,0,894.291
0,0,0,894.659
0,0,0,895.028
0,0,0,895.396
0,0,0,895.764
0,0,0,896.133
0,0,0,896.501
0,0,0,896.869
0,0,0,897.238
0,0,0,897.606
0,0,0,897.974
0,0,0,898.343
0,0,0,898.711
0,0,0,899.079
0,0,0,899.448
0,0,0,899.816
0,0,0,900.184
0,0,0,900.552
0,0,0,900.921
0,0,0,901.289
0,0,0,901.657
0,0,0,902.026
0,0,0,902.394
0,0,0,902.762
0,0,0,903.131
0,0,0,903.499
0,0,0,903.867
0,0,0,904.236
0,0,0,904.604
0,0,0,904.972
0,0,0,905.341
0,0,0,905.709
0,0,0,906.077
0,0,0,906.446
0,0,0,906.814
0,0,0,907.182
0,0,0,907.551
0,0,0,907.919
0,0,0,908.287
0,0,0,908.656
0,0,0,909.024
0,0,0,909.392
0,0,0,909.761
0,0,0,910.129
0,0,0,910.497
0,0,0,910.866
0,0,0,911.234
0,0,0,911.602
0,0,0,911.971
0,0,0,912.339
0,0,0,912.707
0,0,0,913.076
0,0,0,913.444
0,0,0,913.812
0,0,0,914.18
0,0,0,914.549
0,0,0,914.917
0,0,0,915.285
0,0,0,915.654
0,0,0,916.022
0,0,0,916.39
0,0,0,916.759
0,0,0,917.127
0,0,0,917.495
0,0,0,917.864
0,0,0,918.232
0,0,0,918.6
0,0,0,918.969
0,0,0,919.337
0,0,0,919.705
0,0,0,920.074
0,0,0,920.442
0,0,0,920.81
0,0,0,921.179
0,0,0,921.547
0,0,0,921.915
0,0,0,922.284
0,0,0,922.652
0,0,0,923.02
0,0,0,923.389
0,0,0,923.757
0,0,0,924.125
0,0,0,924.494
0,0,0,924.862
0,0,0,925.23
0,0,0,925.599
0,0,0,925.967
0,0,0,926.335
0,0,0,926.703
0,0,0,927.072
0,0,0,927.44
0,0,0,927.808
0,0,0,928.177
0,0,0,928.545
0,0,0,928.913
0,0,0,929.282
0,0,0,929.65
0,0,0,930.018
0,0,0,930.387
0,0,0,930.755
0,0,0,931.123
0,0,0,931.492
0,0,0,931.86
0,0,0,932.228
0,0,0,932.597
0,0,0,932.965
0,0,0,933.333
0,0,0,933.702
0,0,0,934.07
0,0,0,934.438
0,0,0,934.807
0,0,0,935.175
0,0,0,935.543
0,0,0,935.912
0,0,0,936.28
0,0,0,936.648
0,0,0,937.017
0,0,0,937.385
0,0,0,937.753
0,0,0,938.122
0,0,0,938.49
0,0,0,938.858
0,0,0,939.227
0,0,0,939.595
0,0,0,939.963
0,0,0,940.331
0,0,0,940.7
0,0,0,941.068
0,0,0,941.436
0,0,0,941.805
0,0,0,942.173
0,0,0,942.541
0,0,0,942.91
0,0,0,943.278
0,0,0,943.646
0,0,0,944.015
0,0,0,944.383
0,0,0,944.751
0,0,0,945.12
0,0,0,945.488
0,0,0,945.856
0,0,0,946.225
0,0,0,946.593
0,0,0,946.961
0,0,0,947.33
0,0,0,947.698
0,0,0,948.066
0,0,0,948.435
0,0,0,948.803
0,0,0,949.171
0,0,0,949.54
0,0,0,949.908
0,0,0,950.276
0,0,0,950.645
0,0,0,951.013
0,0,0,951.381
0,0,0,951.75
0,0,0,952.118
0,0,0,952.486
0,0,0,952.855
0,0,0,953.223
0,0,0,953.591
0,0,0,953.959
0,0,0,954.328
0,0,0,954.696
0,0,0,955.064
0,0,0,955.433
0,0,0,955.801
0,0,0,956.169
0,0,0,956.538
0,0,0,956.906
0,0,0,957.274
0,0,0,957.643
0,0,0,958.011
0,0,0,958.379
0,0,0,958.748
0,0,0,959.116
0,0,0,959.484
0,0,0,959.853
0,0,0,960.221
0,0,0,960.589
0,0,0,960.958
0,0,0,961.326
0,0,0,961.694
0,0,0,962.063
0,0,0,962.431
0,0,0,962.799
0,0,0,963.168
0,0,0,963.536
0,0,0,963.904
0,0,0,964.273
0,0,0,964.641
0,0,0,965.009
0,0,0,965.378
0,0,0,965.746
0,0,0,966.114
0,0,0,966.483
0,0,0,966.851
0,0,0,967.219
0,0,0,967.587
0,0,0,967.956
0,0,0,968.324
0,0,0,968.692
0,0,0,969.061
0,0,0,969.429
0,0,0,969.797
0,0,0,970.166
0,0,0,970.534
0,0,0,970.902
0,0,0,971.271
0,0,0,971.639
0,0,0,972.007
0,0,0,972.376
0,0,0,972.744
0,0,0,973.112
0,0,0,973.481
0,0,0,973.849
0,0,0,974.217
0,0,0,974.586
0,0,0,974.954
0,0,0,975.322
0,0,0,975.691
0,0,0,976.059
0,0,0,976.427
0,0,0,976.796
0,0,0,977.164
0,0,0,977.532
0,0,0,977.901
0,0,0,978.269
0,0,0,978.637
0,0,0,979.006
0,0,0,979.374
0,0,0,979.742
0,0,0,980.111
0,0,0,980.479
0,0,0,980.847
0,0,0,981.215
0,0,0,981.584
0,0,0,981.952
0,0,0,982.32
0,0,0,982.689
0,0,0,983.057
0,0,0,983.425
0,0,0,983.794
0,0,0,984.162
0,0,0,984.53
0,0,0,984.899
0,0,0,985.267
0,0,0,985.635
0,0,0,986.004
0,0,0,986.372
0,0,0,986.74
0,0,0,987.109
0,0,0,987.477
0,0,0,987.845
0,0,0,988.214
0,0,0,988.582
0,0,0,988.95
0,0,0,989.319
0,0,0,989.687
0,0,0,990.055
0,0,0,990.424
0,0,0,990.792
0,0,0,991.16
0,0,0,991.529
0,0,0,991.897
0,0,0,992.265
0,0,0,992.634
0,0,0,993.002
0,0,0,993.37
0,0,0,993.739
0,0,0,994.107
0,0,0,994.475
0,0,0,994.844
0,0,0,995.212
0,0,0,995.58
0,0,0,995.948
0,0,0,996.317
0,0,0,996.685
0,0,0,997.053
0,0,0,997.422
0,0,0,997.79
0,0,0,998.158
0,0,0,998.527
0,0,0,998.895
0,0,0,999.263
0,0,0,999.632
0,0,0,1000
0,0,0,1000.37
0,0,0,1000.74
0,0,0,1001.1
0,0,0,1001.47
0,0,0,1001.84
0,0,0,1002.21
0,0,0,1002.58
0,0,0,1002.95
0,0,0,1003.31
0,0,0,1003.68
0,0,0,1004.05
0,0,0,1004.42
0,0,0,1004.79
0,0,0,1005.16
0,0,0,1005.52
0,0,0,1005.89
0,0,0,1006.26
0,0,0,1006.63
0,0,0,1007
0,0,0,1007.37
0,0,0,1007.73
0,0,0,1008.1
0,0,0,1008.47
0,0,0,1008.84
0,0,0,1009.21
0,0,0,1009.58
0,0,0,1009.94
0,0,0,1010.31
0,0,0,1010.68
0,0,0,1011.05
0,0,0,1011.42
0,0,0,1011.79
0,0,0,1012.15
0,0,0,1012.52
0,0,0,1012.89
0,0,0,1013.26
0,0,0,1013.63
0,0,0,1014
0,0,0,1014.36
0,0,0,1014.73
0,0,0,1015.1
0,0,0,1015.47
0,0,0,1015.84
0,0,0,1016.21
0,0,0,1016.57
0,0,0,1016.94
0,0,0,1017.31
0,0,0,1017.68
0,0,0,1018.05
0,0,0,1018.42
0,0,0,1018.78
0,0,0,1019.15
0,0,0,1019.52
0,0,0,1019.89
0,0,0,1020.26
0,0,0,1020.63
0,0,0,1020.99
0,0,0,1021.36
0,0,0,1021.73
0,0,0,1022.1
0,0,0,1022.47
0,0,0,1022.84
0,0,0,1023.2
0,0,0,1023.57
0,0,0,1023.94
0,0,0,1024.31
0,0,0,1024.68
0,0,0,1025.05
0,0,0,1025.41
0,0,0,1025.78
0,0,0,1026.15
0,0,0,1026.52
0,0,0,1026.89
0,0,0,1027.26
0,0,0,1027.62
0,0,0,1027.99
0,0,0,1028.36
0,0,0,1028.73
0,0,0,1029.1
0,0,0,1029.47
0,0,0,1029.83
0,0,0,1030.2
0,0,0,1030.57
0,0,0,1030.94
0,0,0,1031.31
0,0,0,1031.68
0,0,0,1032.04
0,0,0,1032.41
0,0,0,1032.78
0,0,0,1033.15
0,0,0,1033.52
0,0,0,1033.89
0,0,0,1034.25
0,0,0,1034.62
0,0,0,1034.99
0,0,0,1035.36
0,0,0,1035.73
0,0,0,1036.1
0,0,0,1036.46
0,0,0,1036.83
0,0,0,1037.2
0,0,0,1037.57
0,0,0,1037.94
0,0,0,1038.31
0,0,0,1038.67
0,0,0,1039.04
0,0,0,1039.41
0,0,0,1039.78
0,0,0,1040.15
0,0,0,1040.52
0,0,0,1040.88
0,0,0,1041.25
0,0,0,1041.62
0,0,0,1041.99
0,0,0,1042.36
0,0,0,1042.73
0,0,0,1043.09
0,0,0,1043.46
0,0,0,1043.83
0,0,0,1044.2
0,0,0,1044.57
0,0,0,1044.94
0,0,0,1045.3
0,0,0,1045.67
0,0,0,1046.04
0,0,0,1046.41
0,0,0,1046.78
0,0,0,1047.15
0,0,0,1047.51
0,0,0,1047.88
0,0,0,1048.25
0,0,0,1048.62
0,0,0,1048.99
